ine_mun,nom_municipio,id_com,ine_prov
08282,Tiana,9,08
50128,Isuerre,2,50
26067,Gallinero de Cameros,17,26
08285,Torelló,9,08
08289,Torrelles de Llobregat,9,08
08288,Torrelles de Foix,9,08
17002,Aiguaviva,9,17
17003,Albanyà,9,17
08301,Viladecans,9,08
08302,Vilanova del Camí,9,08
08295,Vallirana,9,08
17005,El Far d'Empordà,9,17
17006,Alp,9,17
08304,Vilobí del Penedès,9,08
08305,Vilafranca del Penedès,9,08
17168,Sant Joan de Mollet,9,17
46256,Vilamarxant,10,46
06001,Acedera,11,06
08902,Vilanova del Vallès,9,08
26038,Canales de la Sierra,17,26
08306,Vilalba Sasserra,9,08
17001,Agullana,9,17
17010,Argelaguer,9,17
17015,Banyoles,9,17
17011,L'Armentera,9,17
08905,La Palma de Cervelló,9,08
17170,Vallfogona de Ripollès,9,17
17167,Sant Joan de les Abadesses,9,17
17004,Albons,9,17
17024,Bolvir,9,17
01039,Moreda de Álava/Moreda Araba,16,01
06124,Segura de León,11,06
17008,Anglès,9,17
08904,Badia del Vallès,9,08
17012,Avinyonet de Puigventós,9,17
17014,La Vajol,9,17
06006,Alburquerque,11,06
17026,Borrassà,9,17
17036,Campdevànol,9,17
17061,Das,9,17
26045,Cellorigo,17,26
01037,Arraia-Maeztu,16,01
46250,València,10,46
17022,La Bisbal d'Empordà,9,17
17018,Bellcaire d'Empordà,9,17
17038,Campllong,9,17
17039,Camprodon,9,17
17013,Begur,9,17
17171,Sant Llorenç de la Muga,9,17
17019,Besalú,9,17
17020,Bescanó,9,17
17021,Beuda,9,17
28100,Nuevo Baztán,13,28
06025,Calamonte,11,06
06022,Burguillos del Cerro,11,06
12046,Cirat,10,12
17163,Sant Gregori,9,17
06002,Aceuchal,11,06
17025,Bordils,9,17
17165,Sant Jaume de Llierca,9,17
06012,Arroyo de San Serván,11,06
17029,Boadella i les Escaules,9,17
26043,Castañares de Rioja,17,26
06003,Ahillones,11,06
06147,Valle de Matamoros,11,06
17030,Cabanes,9,17
17031,Cabanelles,9,17
17037,Campelles,9,17
06033,Casas de Don Pedro,11,06
17049,Celrà,9,17
17051,Cistella,9,17
03091,Murla,10,03
17041,Cantallops,9,17
12056,Chóvar,10,12
17055,Colomers,9,17
17060,Darnius,9,17
31151,Lerga,15,31
31145,Lazagurría,15,31
03099,Orihuela,10,03
06039,La Coronada,11,06
06044,Don Benito,11,06
06040,Corte de Peleas,11,06
17067,Flaçà,9,17
31147,Legarda,15,31
17068,Foixà,9,17
06015,Badajoz,11,06
06016,Barcarrota,11,06
12118,Torrechiva,10,12
17069,Fontanals de Cerdanya,9,17
17070,Fontanilles,9,17
17073,Fornells de la Selva,9,17
17074,Fortià,9,17
06053,Fuente del Arco,11,06
31148,Legaria,15,31
06017,Baterno,11,06
06007,Alconchel,11,06
17075,Garrigàs,9,17
17065,Esponellà,9,17
17169,Sant Julià de Ramis,9,17
17076,Garrigoles,9,17
17078,Ger,9,17
26044,Castroviejo,17,26
06027,Calzadilla de los Barros,11,06
17088,Lladó,9,17
17080,Gombrèn,9,17
17081,Gualta,9,17
17119,Palau de Santa Eulàlia,9,17
17177,Sant Pau de Segúries,9,17
17085,Jafre,9,17
17101,Massanes,9,17
06023,Cabeza del Buey,11,06
17094,Llívia,9,17
50132,La Joyosa,2,50
06008,Alconera,11,06
17100,Masarac i Vilarnadal,9,17
26046,Cenicero,17,26
03904,San Isidro,10,03
06087,Monterrubio de la Serena,11,06
06092,Nogales,11,06
17103,Maçanet de la Selva,9,17
06067,Higuera la Real,11,06
17188,La Selva de Mar,9,17
06009,Aljucén,11,06
06145,Valverde de Mérida,11,06
06060,Guareña,11,06
06069,Hornachos,11,06
17110,Mont-ras,9,17
17095,Lloret de Mar,9,17
17172,Sant Martí de Llémena,9,17
17173,Sant Martí Vell,9,17
17190,Serinyà,9,17
17181,Santa Cristina d'Aro,9,17
26128,Sajazarra,17,26
06058,La Garrovilla,11,06
06070,Jerez de los Caballeros,11,06
06074,Llerena,11,06
06075,Magacela,11,06
17121,Palau-sator,9,17
17116,Osor,9,17
17117,Palafrugell,9,17
17123,Palol de Revardit,9,17
17182,Santa Llogaia d'Àlguema,9,17
12013,Arañuel,10,12
17124,Pals,9,17
17130,La Pera,9,17
17118,Palamós,9,17
17135,Pont de Molins,9,17
17176,Sant Mori,9,17
17136,Pontós,9,17
17097,Madremanya,9,17
17098,Maià de Montcal,9,17
17099,Meranges,9,17
17120,Palau-saverdera,9,17
17142,Quart,9,17
17144,Regencós,9,17
06093,Oliva de la Frontera,11,06
06102,Puebla de Alcocer,11,06
06094,Oliva de Mérida,11,06
17148,Riudarenes,9,17
06083,Mérida,11,06
17150,Riudellots de la Selva,9,17
17151,Riumors,9,17
17153,Rupià,9,17
17197,Torrent,9,17
06095,Olivenza,11,06
17155,Salt,9,17
17221,Vilafant,9,17
17157,Sant Andreu Salou,9,17
17203,Ultramort,9,17
17159,Sant Feliu de Buixalleu,9,17
06110,Reina,11,06
17158,Sant Climent Sescebes,9,17
17225,Vilamacolum,9,17
17166,Sant Jordi Desvalls,9,17
17186,Sarrià de Ter,9,17
37337,Valderrodrigo,7,37
06020,Bienvenida,11,06
17187,"Saus, Camallera i Llampaies",9,17
17191,Serra de Daró,9,17
17183,Sant Aniol de Finestres,9,17
17184,Santa Pau,9,17
17174,Sant Miquel de Campmajor,9,17
17175,Sant Miquel de Fluvià,9,17
46046,Barx,10,46
17205,Ullastret,9,17
17226,Vilamalla,9,17
06125,Siruela,11,06
06126,Solana de los Barros,11,06
01020,Kuartango,16,01
26055,Corporales,17,26
06061,La Haba,11,06
06062,Helechosa de los Montes,11,06
17195,La Tallada d'Empordà,9,17
17196,Terrades,9,17
17198,Torroella de Fluvià,9,17
17209,Vall-llobrega,9,17
17211,Verges,9,17
26057,Daroca de Rioja,17,26
06135,Trujillanos,11,06
10011,Aldeacentenera,11,10
17214,Vilabertran,9,17
01060,Yécora/Iekora,16,01
26058,Enciso,17,26
17215,Vilablareix,9,17
06139,Valencia de las Torres,11,06
01063,Zuia,16,01
17217,Viladamat,9,17
32033,Gomesende,12,32
26054,Cornago,17,26
26059,Entrena,17,26
06140,Valencia del Mombuey,11,06
06141,Valencia del Ventoso,11,06
17222,Vilaür,9,17
17223,Vilajuïga,9,17
17227,Vilamaniscle,9,17
26056,Cuzcurrita de Río Tirón,17,26
17228,Vilanant,9,17
12031,Borriol,10,12
44090,Cucalón,2,44
17230,Vila-sacra,9,17
49170,Quintanilla de Urz,7,49
25007,Albatàrrec,9,25
17233,Vilobí d'Onyar,9,17
17234,Biure,9,17
25003,Agramunt,9,25
25004,els Alamús,9,25
17903,Sant Julià del Llor i Bonmatí,9,17
06154,Villanueva del Fresno,11,06
06063,Herrera del Duque,11,06
25005,Alàs i Cerc,9,25
25012,Alcoletge,9,25
25019,Almacelles,9,25
25013,Alfarràs,9,25
25030,el Pont de Bar,9,25
25016,Alguaire,9,25
25011,Alcarràs,9,25
26060,Estollo,17,26
20004,Albiztur,16,20
10017,Alía,11,10
25021,Almenar,9,25
25022,Alòs de Balaguer,9,25
25023,Alpicat,9,25
25015,Algerri,9,25
25045,Bausen,9,25
25052,Bellvís,9,25
25053,Benavent de Segrià,9,25
25046,Belianes,9,25
25067,Castelldans,9,25
25047,Bellcaire d'Urgell,9,25
25068,Castellnou de Seana,9,25
25048,Bell-lloc d'Urgell,9,25
25031,Arres,9,25
25041,Barbens,9,25
03117,Sanet y Negrals,10,03
25036,Aspa,9,25
10027,Benquerencia,11,10
03100,Parcent,10,03
25070,Castellserà,9,25
25055,Biosca,9,25
20064,Pasaia,16,20
25114,Ivorra,9,25
25115,Isona i Conca Dellà,9,25
06122,Los Santos de Maimona,11,06
09239,Oquillas,7,09
06159,Zahínos,11,06
06160,Zalamea de la Serena,11,06
10001,Abadía,11,10
19027,Alustante,8,19
06128,Talavera la Real,11,06
25049,Bellmunt d'Urgell,9,25
10041,Caminomorisco,11,10
06018,Benquerencia de la Serena,11,06
25064,Castellar de la Ribera,9,25
10037,Cáceres,11,10
10044,Cañamero,11,10
10049,Casar de Cáceres,11,10
10045,Cañaveral,11,10
06021,Bodonal de la Sierra,11,06
25069,Castelló de Farfanya,9,25
25081,l'Espluga Calba,9,25
10029,Berzocana,11,10
10030,Bohonal de Ibor,11,10
10169,Santiago de Alcántara,11,10
25082,Espot,9,25
10032,Brozas,11,10
03017,l'Alqueria d'Asnar,10,03
25087,Esterri de Cardós,9,25
25058,les Borges Blanques,9,25
43157,Ulldemolins,9,43
10064,Cilleros,11,10
43158,Vallclara,9,43
26104,Navajún,17,26
25088,Estamariu,9,25
25059,Bossòst,9,25
10056,Casas de Millán,11,10
03012,Algorfa,10,03
06010,Almendral,11,06
09036,Bañuelos de Bureba,7,09
06013,Atalaya,11,06
10060,Castañar de Ibor,11,10
25089,Farrera,9,25
25061,Cabó,9,25
25093,Fondarella,9,25
25094,Foradada,9,25
25076,el Cogul,9,25
25164,Penelles,9,25
25123,Lladorre,9,25
25165,Peramola,9,25
25170,Bellaguarda,9,25
25096,la Fuliola,9,25
25099,Golmés,9,25
25109,Guimerà,9,25
25131,Massalcoreig,9,25
25132,Massoteres,9,25
25118,Juncosa,9,25
25110,Guissona,9,25
25175,Prats i Sansor,9,25
10069,La Cumbre,11,10
10067,Coria,11,10
25112,Ivars de Noguera,9,25
25113,Ivars d'Urgell,9,25
25125,Llardecans,9,25
25126,Llavorsí,9,25
10175,Serradilla,11,10
25194,Sant Ramon,9,25
06132,Torremayor,11,06
10075,Fresnedoso de Ibor,11,10
25129,Llobera,9,25
10076,Galisteo,11,10
25128,Llimiana,9,25
25140,Montferrer i Castellbò,9,25
25119,Juneda,9,25
25133,Maials,9,25
10082,Garrovillas de Alconétar,11,10
25142,Montoliu de Lleida,9,25
25143,Montornès de Segarra,9,25
25137,Mollerussa,9,25
03030,Benidoleig,10,03
09041,Barrio de Muñó,7,09
25154,els Omells de na Gaia,9,25
43082,El Masroig,9,43
10077,Garciaz,11,10
31146,Leache/Leatxe,15,31
46075,Bufali,10,46
06129,Táliga,11,06
25155,Organyà,9,25
43075,Margalef,9,43
43076,Marçà,9,43
25152,les Oluges,9,25
03026,Beniarbeig,10,03
25157,Ossó de Sió,9,25
25158,el Palau d'Anglesola,9,25
25168,el Poal,9,25
25169,la Pobla de Cérvoles,9,25
25161,Conca de Dalt,9,25
25163,la Coma i la Pedra,9,25
10116,Malpartida de Plasencia,11,10
25171,la Pobla de Segur,9,25
48014,Barrika,16,48
25172,Ponts,9,25
31012,Allo,15,31
25173,el Pont de Suert,9,25
25177,Preixens,9,25
25174,la Portella,9,25
31098,Esteribar,15,31
25181,Puigverd d'Agramunt,9,25
25185,Ribera d'Urgellet,9,25
25196,Sant Esteve de la Sarga,9,25
22023,Almuniente,2,22
31018,Añorbe,15,31
30033,Puerto Lumbreras,14,30
30034,Ricote,14,30
25183,Rialp,9,25
43081,Maspujols,9,43
25186,Riner,9,25
43083,El Milà,9,43
14001,Adamuz,1,14
25189,Rosselló,9,25
14002,Aguilar de la Frontera,1,14
14003,Alcaracejos,1,14
14004,Almedinilla,1,14
14005,Almodóvar del Río,1,14
25205,Sidamon,9,25
25209,Sort,9,25
25211,Sudanell,9,25
50231,Salillas de Jalón,2,50
27046,Pol,12,27
25212,Sunyer,9,25
03110,el Ràfol d'Almúnia,10,03
25215,Talarn,9,25
32001,Allariz,12,32
25202,Senterada,9,25
32014,A Bola,12,32
25219,Tarroja de Segarra,9,25
25216,Talavera,9,25
43107,Pira,9,43
43064,Gandesa,9,43
43065,Garcia,9,43
10126,Montánchez,11,10
26172,Villarejo,17,26
31132,Izagaondoa,15,31
31102,Ezkurra,15,31
31027,Arbizu,15,31
25224,els Torms,9,25
25220,Térmens,9,25
25233,Torre-serona,9,25
25230,Torregrossa,9,25
43007,L'Aleixar,9,43
25907,Torrefeta i Florejacs,9,25
43008,Alfara de Carles,9,43
25908,Fígols i Alinyà,9,25
25251,Vilanova de Segrià,9,25
25239,les Valls de Valira,9,25
25254,Vilanova de la Barca,9,25
44203,Salcedillo,2,44
32008,Barbadás,12,32
25250,Vilanova de Meià,9,25
25903,la Guingueta d'Àneu,9,25
25243,Vielha e Mijaran,9,25
25904,Castell de Mur,9,25
25244,Vilagrassa,9,25
25255,Vinaixa,9,25
25905,Ribera d'Ondara,9,25
25901,Vall de Cardós,9,25
10148,Plasencia,11,10
43006,Aldover,9,43
43010,Alió,9,43
25906,les Valls d'Aguilar,9,25
43011,Almoster,9,43
43012,Altafulla,9,43
09160,Hontangas,7,09
32018,Carballeda de Avia,12,32
43017,L'Argentera,9,43
43015,Arbolí,9,43
43016,L'Arboç,9,43
25911,els Plans de Sió,9,25
25912,Gimenells i el Pla de la Font,9,25
25913,Riu de Cerdanya,9,25
53055,Comunidad de El Pont de Bar y Cava,9,25
10162,Salorino,11,10
43002,Albinyana,9,43
31126,Imotz,15,31
30030,Murcia,14,30
31121,Guirguillano,15,31
43053,Duesaigües,9,43
43043,El Catllar,9,43
31042,Azagra,15,31
40192,Sauquillo de Cabezas,7,40
32022,Castrelo de Miño,12,32
32076,San Cristovo de Cea,12,32
10163,Salvatierra de Santiago,11,10
43024,Bellvei,9,43
10171,Santibáñez el Alto,11,10
10182,Toril,11,10
43034,Bràfim,9,43
31104,Falces,15,31
43048,Corbera d'Ebre,9,43
43052,Xerta,9,43
31014,Ancín/Antzin,15,31
43031,Les Borges del Camp,9,43
31106,Fontellas,15,31
31105,Fitero,15,31
31031,Areso,15,31
03032,Benifallim,10,03
06133,Torremejía,11,06
43032,Bot,9,43
43090,el Montmell,9,43
43122,Renau,9,43
43118,Pratdip,9,43
43033,Botarell,9,43
43116,Prades,9,43
43071,Horta de Sant Joan,9,43
43117,Prat de Comte,9,43
43120,Querol,9,43
43121,Rasquera,9,43
43039,Capafonts,9,43
43037,Calafell,9,43
43038,Cambrils,9,43
43080,la Masó,9,43
43133,Roquetes,9,43
43050,Creixell,9,43
03019,Aspe,10,03
43128,Riudecols,9,43
10186,Torrecillas de la Tiesa,11,10
43074,Llorenç del Penedès,9,43
10190,Torrejón el Rubio,11,10
10188,Torre de Santa María,11,10
43078,Masdenverge,9,43
31131,Iza/Itza,15,31
43057,La Febró,9,43
43140,Santa Oliva,9,43
43150,Tivissa,9,43
43161,Valls,9,43
43162,Vandellòs i l'Hospitalet de l'Infant,9,43
43163,El Vendrell,9,43
43112,Poboleda,9,43
43105,Les Piles,9,43
43097,La Nou de Gaià,9,43
43136,La Ràpita,9,43
43094,Móra la Nova,9,43
43144,La Secuita,9,43
10205,Valverde del Fresno,11,10
43095,El Morell,9,43
43084,Miravet,9,43
43085,El Molar,9,43
43086,Montblanc,9,43
43088,Montbrió del Camp,9,43
43100,Els Pallaresos,9,43
43101,Passanant i Belltall,9,43
43063,La Galera,9,43
43102,Paüls,9,43
10198,Valdefuentes,11,10
10199,Valdehúncar,11,10
10200,Valdelacasa de Tajo,11,10
31133,Izalzu/Itzaltzu,15,31
43072,El Lloar,9,43
20007,Altzo,16,20
43103,Perafort,9,43
43109,La Pobla de Mafumet,9,43
43129,Riudoms,9,43
10180,Talayuela,11,10
43111,La Pobla de Montornès,9,43
26183,Zorraquín,17,26
06064,Higuera de la Serena,11,06
10203,Valencia de Alcántara,11,10
43119,Puigpelat,9,43
43113,El Pont d'Armentera,9,43
43114,Porrera,9,43
43069,Gratallops,9,43
43115,Pradell de la Teixeta,9,43
43124,La Riba,9,43
03033,Benifato,10,03
43126,La Riera de Gaià,9,43
43134,El Rourell,9,43
15082,Teo,12,15
06024,Cabeza la Vaca,11,06
43132,Rodonyà,9,43
43127,Riudecanyes,9,43
31134,Jaurrieta,15,31
43147,Solivella,9,43
21033,Fuenteheridos,1,21
06090,La Nava de Santiago,11,06
34165,San Román de la Cuba,7,34
10218,Zarza la Mayor,11,10
06137,Valdecaballeros,11,06
10901,Rosalejo,11,10
15010,Boimorto,12,15
15013,Brión,12,15
10902,Vegaviana,11,10
15014,Cabana de Bergantiños,12,15
06144,Valverde de Llerena,11,06
15015,Cabanas,12,15
15016,Camariñas,12,15
06101,Peraleda del Zaucejo,11,06
43143,Savallà del Comtat,9,43
43135,Salomó,9,43
43148,Tarragona,9,43
15002,Ames,12,15
15027,Coirós,12,15
15003,Aranga,12,15
43159,Vallfogona de Riucorb,9,43
34223,Villamoronta,7,34
03055,Catral,10,03
43172,Vilaverd,9,43
15020,Carnota,12,15
31136,Juslapeña/Txulapain,15,31
31127,Irañeta,15,31
15035,Fene,12,15
15031,Culleredo,12,15
15032,Curtis,12,15
01058,Legutio,16,01
31129,Ituren,15,31
15047,Mesía,12,15
43173,La Vilella Alta,9,43
43174,La Vilella Baixa,9,43
30031,Ojós,14,30
43164,Vespella de Gaià,9,43
43178,Vinyols i els Arcs,9,43
43171,Vila-seca,9,43
15040,Laxe,12,15
15041,A Laracha,12,15
43902,Sant Jaume d'Enveja,9,43
43903,Camarles,9,43
43907,La Canonja,9,43
43904,L'Aldea,9,43
03001,l'Atzúbia,10,03
15059,Ordes,12,15
48034,Ermua,16,48
03002,Agost,10,03
03003,Agres,10,03
27009,Carballedo,12,27
03004,Aigües,10,03
03008,Alcoleja,10,03
15061,Ortigueira,12,15
03005,Albatera,10,03
03034,Benijófar,10,03
15092,Vimianzo,12,15
15093,Zas,12,15
03013,Algueña,10,03
15901,Cariño,12,15
15062,Outes,12,15
03007,Alcosser,10,03
31137,Beintza-Labaien,15,31
03016,Almudaina,10,03
31135,Javier,15,31
03020,Balones,10,03
27021,Xermade,12,27
27022,Guitiriz,12,27
03052,Cañada,10,03
03021,Banyeres de Mariola,10,03
03022,Benasau,10,03
03023,Beneixama,10,03
03024,Benejúzar,10,03
03025,Benferri,10,03
03027,Beniardà,10,03
03028,Beniarrés,10,03
03029,Benigembla,10,03
03035,Benilloba,10,03
27028,Lugo,12,27
15067,A Pobra do Caramiñal,12,15
03036,Benillup,10,03
03038,Benimarfull,10,03
03039,Benimassot,10,03
06096,Orellana de la Sierra,11,06
27030,Mondoñedo,12,27
03040,Benimeli,10,03
03044,Bigastro,10,03
03045,Bolulla,10,03
15068,Ponteceso,12,15
27033,Muras,12,27
27034,Navia de Suarna,12,27
01008,Arratzua-Ubarrundia,16,01
03043,Biar,10,03
03051,el Camp de Mirra/Campo de Mirra,10,03
31138,Lakuntza,15,31
27044,A Pastoriza,12,27
03054,Castell de Castells,10,03
28115,Pozuelo de Alarcón,13,28
03053,Castalla,10,03
03056,Cocentaina,10,03
03057,Confrides,10,03
03059,Crevillent,10,03
03060,Quatretondeta,10,03
27041,Pantón,12,27
06065,Higuera de Llerena,11,06
06029,Campillo de Llerena,11,06
06030,Capilla,11,06
06031,Carmonita,11,06
06034,Casas de Reina,11,06
15070,As Pontes de García Rodríguez,12,15
06035,Castilblanco,11,06
03061,Daya Nueva,10,03
15071,Porto do Son,12,15
03048,Callosa d'en Sarrià,10,03
03067,Fageca,10,03
03068,Famorca,10,03
03014,Alacant/Alicante,10,03
03015,Almoradí,10,03
31139,Lana,15,31
31140,Lantz,15,31
03069,Finestrat,10,03
03072,Gaianes,10,03
03077,el Fondó de les Neus/Hondón de las Nieves,10,03
15072,Rianxo,12,15
27058,O Saviñao,12,27
27059,Sober,12,27
03073,Gorga,10,03
53001,Comunidad de la Sierra Brava de Badaya,16,01
27061,Trabada,12,27
03074,Granja de Rocamora,10,03
28136,Santorcaz,13,28
28122,Ribatejada,13,28
03071,Gata de Gorgos,10,03
28137,Los Santos de la Humosa,13,28
28123,Rivas-Vaciamadrid,13,28
03075,el Castell de Guadalest,10,03
12021,Betxí,10,12
03079,Ibi,10,03
03080,Jacarilla,10,03
03066,Elda,10,03
03088,Monforte del Cid,10,03
31019,Aoiz/Agoitz,15,31
27902,Burela,12,27
03085,Llíber,10,03
03086,Millena,10,03
03092,Muro de Alcoy,10,03
03094,la Nucia,10,03
03093,Novelda,10,03
03096,Onil,10,03
03097,Orba,10,03
03098,Orxeta,10,03
31142,Larraga,15,31
03113,Rojales,10,03
03101,Pedreguer,10,03
03102,Pego,10,03
31143,Larraona,15,31
32030,Entrimo,12,32
03104,Petrer,10,03
12010,Almedíjar,10,12
03103,Penàguila,10,03
03105,el Pinós/Pinoso,10,03
12020,Barracas,10,12
03106,Planes,10,03
03107,Polop,10,03
03109,Rafal,10,03
03114,la Romana,10,03
03111,Redován,10,03
03116,Salinas,10,03
03112,Relleu,10,03
03122,Sant Vicent del Raspeig/San Vicente del Raspeig,10,03
03123,Sax,10,03
03127,Tàrbena,10,03
03134,la Vall d'Alcalà,10,03
03124,Sella,10,03
03125,Senija,10,03
03129,Tibi,10,03
03130,Tollos,10,03
03132,la Torre de les Maçanes/Torremanzanas,10,03
03135,la Vall d'Ebo,10,03
03140,Villena,10,03
03901,els Poblets,10,03
03136,la Vall de Gallinera,10,03
03137,la Vall de Laguar,10,03
12001,Atzeneta del Maestrat,10,12
46035,Almussafes,10,46
12003,Albocàsser,10,12
12006,Alcudia de Veo,10,12
12007,Alfondeguilla,10,12
12004,Alcalà de Xivert,10,12
12008,Algimia de Almonacid,10,12
12018,Azuébar,10,12
12015,Argelita,10,12
12022,Bejís,10,12
32042,Lobios,12,32
12025,Benafigos,10,12
12024,Benafer,10,12
12012,Altura,10,12
12027,Benicarló,10,12
12029,Benlloc,10,12
12034,Càlig,10,12
12028,Benicàssim/Benicasim,10,12
12036,Canet lo Roig,10,12
12059,Fanzara,10,12
46122,Faura,10,46
12033,Cabanes,10,12
12040,Castelló de la Plana/Castellón de la Plana,10,12
46036,Alpuente,10,46
12038,Castellfort,10,12
32053,Oímbra,12,32
12037,Castell de Cabres,10,12
12039,Castellnovo,10,12
12081,Navajas,10,12
32056,Padrenda,12,32
01044,Peñacerrada-Urizaharra,16,01
06036,Castuera,11,06
31163,Marcilla,15,31
06071,La Lapa,11,06
10098,Hinojal,11,10
12041,Castillo de Villamalefa,10,12
09123,Espinosa del Camino,7,09
26069,Grañón,17,26
12042,Catí,10,12
31050,Baztan,15,31
31051,Beire,15,31
12043,Caudiel,10,12
12060,Figueroles,10,12
12044,Cervera del Maestre,10,12
31125,Igúzquiza,15,31
12045,Cinctorres,10,12
31192,Olóriz/Oloritz,15,31
32071,Riós,12,32
12048,Cortes de Arenoso,10,12
12057,Eslida,10,12
12049,Costur,10,12
12065,Gaibiel,10,12
12050,les Coves de Vinromà,10,12
12055,Xodos/Chodos,10,12
12063,Fuente la Reina,10,12
12067,Geldo,10,12
12064,Fuentes de Ayódar,10,12
12061,Forcall,10,12
12053,Chilches/Xilxes,10,12
12071,Jérica,10,12
09339,San Martín de Rubiales,7,09
32023,Castro Caldelas,12,32
12068,Herbers,10,12
12069,Higueras,10,12
12070,la Jana,10,12
01013,Barrundia,16,01
12072,Llucena/Lucena del Cid,10,12
12073,Ludiente,10,12
12074,la Llosa,10,12
12075,la Mata de Morella,10,12
12087,Palanques,10,12
12088,Pavías,10,12
12078,Montán,10,12
12083,Olocau del Rey,10,12
12079,Montanejos,10,12
32091,Vilardevós,12,32
12092,Puebla de Arenoso,10,12
12095,Ribesalbes,10,12
26143,Sojuela,17,26
12097,Sacañet,10,12
12090,Pina de Montalgrao,10,12
12098,la Salzadella,10,12
12091,Portell de Morella,10,12
12099,Sant Jordi/San Jorge,10,12
12102,Santa Magdalena de Pulpis,10,12
12103,la Serratella,10,12
36008,Cangas,12,36
06037,La Codosera,11,06
12100,Sant Mateu,10,12
12105,Sierra Engarcerán,10,12
14028,Fuente la Lancha,1,14
12106,Soneja,10,12
14029,Fuente Obejuna,1,14
14030,Fuente Palmera,1,14
48006,Arantzazu,16,48
12107,Sot de Ferrer,10,12
12109,Tales,10,12
48026,Dima,16,48
12108,Suera/Sueras,10,12
12112,Todolella,10,12
12111,Tírig,10,12
12110,Teresa,10,12
12114,Torás,10,12
12113,Toga,10,12
31150,Leoz/Leotz,15,31
12116,Torralba del Pinar,10,12
48916,Usansolo,16,48
48910,Iurreta,16,48
48911,Ajangiz,16,48
06038,Cordobilla de Lácara,11,06
28126,Robregordo,13,28
12117,Torreblanca,10,12
12115,El Toro,10,12
12119,la Torre d'en Besora,10,12
12120,la Torre d'en Doménec,10,12
12126,la Vall d'Uixó,10,12
12121,Traiguera,10,12
12131,Villamalur,10,12
12122,les Useres/Useras,10,12
28118,Puebla de la Sierra,13,28
12127,Vallibona,10,12
28124,Robledillo de la Jara,13,28
28138,La Serna del Monte,13,28
28125,Robledo de Chavela,13,28
28140,Serranillos del Valle,13,28
12124,Vall d'Alba,10,12
12132,Vilanova d'Alcolea,10,12
46138,Guadasséquies,10,46
22029,Antillón,2,22
28127,Las Rozas de Madrid,13,28
06046,Esparragalejo,11,06
14048,Palenciana,1,14
14049,Palma del Río,1,14
28128,Rozas de Puerto Real,13,28
28149,Torrejón de la Calzada,13,28
28150,Torrejón de Velasco,13,28
28151,Torrelaguna,13,28
28152,Torrelodones,13,28
31152,Lerín,15,31
50233,Samper del Salz,2,50
12133,Villanueva de Viver,10,12
28129,San Agustín del Guadalix,13,28
28153,Torremocha de Jarama,13,28
12134,Vilar de Canes,10,12
12129,Vilafranca/Villafranca del Cid,10,12
46125,Fortaleny,10,46
46037,l'Alqueria de la Comtessa,10,46
46029,Algemesí,10,46
06042,Cheles,11,06
28159,Valdemaqueda,13,28
12130,Villahermosa del Río,10,12
12141,Zorita del Maestrazgo,10,12
31155,Liédena,15,31
12142,Zucaina,10,12
46020,l'Alcúdia de Crespins,10,46
53016,Monte Revenga,7,09
06043,Don Álvaro,11,06
32026,Coles,12,32
28160,Valdemorillo,13,28
12901,les Alqueries/Alquerías del Niño Perdido,10,12
28181,Villaviciosa de Odón,13,28
28172,Villalbilla,13,28
01051,Agurain/Salvatierra,16,01
01052,Samaniego,16,01
26140,Santurde de Rioja,17,26
22102,Estada,2,22
06078,Malpartida de la Serena,11,06
28902,Puentes Viejas,13,28
28135,Santa María de la Alameda,13,28
28903,Tres Cantos,13,28
06056,Garbayuela,11,06
12902,Sant Joan de Moró,10,12
44229,Torres de Albarracín,2,44
31049,Basaburua,15,31
31225,Sorlada,15,31
30008,Alhama de Murcia,14,30
30014,Campos del Río,14,30
30002,Abarán,14,30
32045,Maside,12,32
23018,Cambil,1,23
23024,La Carolina,1,23
23019,Campillo de Arenas,1,23
46002,Ador,10,46
23025,Castellar,1,23
30020,Fortuna,14,30
30015,Caravaca de la Cruz,14,30
06049,Feria,11,06
30027,Molina de Segura,14,30
30039,Totana,14,30
30040,Ulea,14,30
30016,Cartagena,14,30
30041,La Unión,14,30
06051,Fuenlabrada de los Montes,11,06
06050,Fregenal de la Sierra,11,06
30043,Yecla,14,30
30901,Santomera,14,30
31078,Cortes,15,31
10133,Navas del Madroño,11,10
44237,Urrea de Gaén,2,44
10145,Piedras Albas,11,10
46003,Atzeneta d'Albaida,10,46
46005,Alaquàs,10,46
46007,Albal,10,46
46008,Albalat de la Ribera,10,46
46010,Albalat dels Tarongers,10,46
46014,Albuixech,10,46
46023,Alfauir,10,46
46011,Alberic,10,46
46012,Alborache,10,46
46039,Anna,10,46
31016,Ansoáin/Antsoain,15,31
46015,Alcàsser,10,46
46024,Alfara de la Baronia,10,46
46025,Alfara del Patriarca,10,46
46022,Alfafar,10,46
31026,Aras,15,31
31117,Goizueta,15,31
46026,Alfarb,10,46
12140,Viver,10,12
32047,A Merca,12,32
31028,Arce/Artzi,15,31
46027,Alfarrasí,10,46
46033,Almiserà,10,46
30029,Mula,14,30
46034,Almoines,10,46
46030,Algímia d'Alfara,10,46
31120,Guesálaz/Gesalatz,15,31
46032,Almàssera,10,46
46040,Antella,10,46
31128,Isaba/Izaba,15,31
46019,l'Alcúdia,10,46
32046,Melón,12,32
